Olfr1155	87942682	87942684	-
Olfr1156	87949260	87949262	-
Olfr1156	87949260	87949262	-
Olfr1156	87949260	87949262	-
Olfr1157	87961952	87961954	-
Olfr74	87973707	87973709	-
Olfr1158	87991052	87991054	+
Olfr1160	88005817	88005819	-
Olfr1160	88005817	88005819	-
Olfr1161	88025687	88025689	+
Olfr1161	88025687	88025689	+
Olfr1161	88025687	88025689	+
Olfr73	88034196	88034198	-
Olfr73	88034196	88034198	-
Olfr1162	88049678	88049680	-
Olfr1162	88049678	88049680	-
Olfr1163	88070430	88070432	-
Olfr1163	88070430	88070432	-
Olfr1164	88092954	88092956	-
Olfr1166	88124033	88124035	-
Olfr1166	88124033	88124035	-
Olfr1167	88149067	88149069	-
Olfr1167	88149067	88149069	-
Olfr1168	88185815	88185817	+
Olfr1168	88185815	88185817	+
Olfr1170	88224080	88224082	-
Olfr1170	88224080	88224082	-
Olfr1173	88274109	88274111	-
Olfr1173	88274109	88274111	-
Olfr1176	88340512	88340514	+
Olfr1176	88340512	88340514	+
Olfr1178	88392218	88392220	+
Olfr1178	88392218	88392220	+
Olfr1179	88402009	88402011	-
Olfr1179	88402009	88402011	-
Olfr1192-ps1	88411727	88411729	-
Olfr1192-ps1	88411727	88411729	-
Olfr1192-ps1	88411727	88411729	-
Olfr1181	88423088	88423090	-
Olfr1181	88423088	88423090	-
Olfr1181	88423088	88423090	-
OlfrGm13757	88446019	88446021	-
OlfrGm13757	88446019	88446021	-
Olfr1183	88462251	88462253	+
Olfr1183	88462251	88462253	+
Olfr1184	88487667	88487669	+
Olfr1184	88487667	88487669	+
Olfr1186	88499996	88499998	+
Olfr1185-ps1	88526494	88526496	+
Olfr1185-ps1	88526494	88526496	+
Olfr1185-ps1	88526494	88526496	+
Olfr1188	88560407	88560409	+
Olfr1188	88560407	88560409	+
Olfr1189	88592724	88592726	+
Olfr1189	88592724	88592726	+
Olfr1191-ps1	88643702	88643704	+
Olfr1191-ps1	88643702	88643704	+
OlfrOR4P4	88653081	88653083	+
Olfr1193	88678811	88678813	+
Olfr1193	88678811	88678813	+
Olfr1193	88678811	88678813	+
Olfr1195	88682804	88682806	-
Olfr1195	88682804	88682806	-
Olfr1196	88700383	88700385	-
Olfr1196	88700383	88700385	-
Olfr1196	88700383	88700385	-
Olfr1197	88728653	88728655	-
Olfr1197	88728653	88728655	-
Olfr1198	88745960	88745962	-
Olfr1198	88745960	88745962	-
Olfr1198	88745960	88745962	-
Olfr1199	88755741	88755743	-
Olfr1199	88755741	88755743	-
Olfr1199	88755741	88755743	-
Olfr1199	88755741	88755743	-
Olfr1200	88767303	88767305	-
Olfr1200	88767303	88767305	-
Olfr1201	88795305	88795307	+
Olfr1201	88795305	88795307	+
Olfr1202	88818100	88818102	+
Olfr1202	88818100	88818102	+
Olfr1202	88818100	88818102	+
Olfr1205	88832040	88832042	+
Olfr1205	88832040	88832042	+
Olfr1204	88852879	88852881	+
Olfr1204	88852879	88852881	+
Olfr1206	88865528	88865530	+
Olfr1206	88865528	88865530	+
Olfr1208	88896669	88896671	-
Olfr1208	88896669	88896671	-
Olfr1208	88896669	88896671	-
Olfr1209	88909459	88909461	-
Olfr1209	88909459	88909461	-
Olfr1211	88929378	88929380	-
Olfr1211	88929378	88929380	-
Olfr1211	88929378	88929380	-
Olfr1212	88959401	88959403	+
Olfr1212	88959401	88959403	+
OlfrGm13762	88972954	88972956	-
OlfrGm13762	88972954	88972956	-
Olfr1214	88987265	88987267	-
Olfr1214	88987265	88987267	-
Olfr1214	88987265	88987267	-
Olfr1215	89001348	89001350	-
Olfr1215	89001348	89001350	-
Olfr1215	89001348	89001350	-
Olfr1216	89013127	89013129	-
Olfr1216	89013127	89013129	-
Olfr1216	89013127	89013129	-
Olfr1217	89023087	89023089	-
Olfr1217	89023087	89023089	-
Olfr1217	89023087	89023089	-
Olfr1217	89023087	89023089	-
Olfr1218	89054489	89054491	-
Olfr1218	89054489	89054491	-
Olfr1218	89054489	89054491	-
Olfr1218	89054489	89054491	-
Olfr1219	89074154	89074156	-
Olfr1219	89074154	89074156	-
Olfr1219	89074154	89074156	-
Olfr1219	89074154	89074156	-
Olfr1219	89074154	89074156	-
Olfr1220	89096990	89096992	-
Olfr1220	89096990	89096992	-
Olfr1220	89096990	89096992	-
Olfr1221	89111575	89111577	-
Olfr1221	89111575	89111577	-
Olfr1221	89111575	89111577	-
Olfr1221	89111575	89111577	-
Olfr1222	89124794	89124796	-
Olfr1222	89124794	89124796	-
Olfr1222	89124794	89124796	-
Olfr1223	89144086	89144088	-
Olfr1224-ps1	89156238	89156240	-
Olfr1224-ps1	89156238	89156240	-
Olfr1224-ps1	89156238	89156240	-
Olfr1224-ps1	89156238	89156240	-
Olfr1225	89170275	89170277	-
Olfr1225	89170275	89170277	-
Olfr1225	89170275	89170277	-
Olfr1226	89193100	89193102	-
Olfr1226	89193100	89193102	-
Olfr1226	89193100	89193102	-
Olfr1226	89193100	89193102	-
Olfr1226	89193100	89193102	-
Olfr1226	89193100	89193102	-
Olfr1226	89193100	89193102	-
Olfr1228	89248721	89248723	-
Olfr1228	89248721	89248723	-
Olfr1228	89248721	89248723	-
Olfr1229	89282196	89282198	-
Olfr1229	89282196	89282198	-
Olfr1229	89282196	89282198	-
Olfr1230	89296351	89296353	-
Olfr1231	89302649	89302651	-
Olfr1231	89302649	89302651	-
Olfr1232	89325243	89325245	-
Olfr1232	89325243	89325245	-
Olfr1232	89325243	89325245	-
Olfr1233	89339383	89339385	-
Olfr1233	89339383	89339385	-
Olfr1233	89339383	89339385	-
Olfr1234	89362483	89362485	-
Olfr1234	89362483	89362485	-
Olfr1234	89362483	89362485	-
Olfr1238	89406130	89406132	-
Olfr1238	89406130	89406132	-
Olfr1238	89406130	89406132	-
Olfr1239	89417494	89417496	-
Olfr1239	89417494	89417496	-
Olfr1239	89417494	89417496	-
Olfr1240	89439333	89439335	-
Olfr1240	89439333	89439335	-
Olfr1241	89482189	89482191	-
Olfr1241	89482189	89482191	-
Olfr1241	89482189	89482191	-
Olfr1242	89493390	89493392	-
Olfr1242	89493390	89493392	-
Olfr1242	89493390	89493392	-
Olfr1242	89493390	89493392	-
Olfr1243	89527491	89527493	-
Olfr1243	89527491	89527493	-
Olfr1245	89574801	89574803	-
Olfr1245	89574801	89574803	-
Olfr1246	89590169	89590171	-
Olfr1246	89590169	89590171	-
Olfr1246	89590169	89590171	-
Olfr1246	89590169	89590171	-
Olfr1247	89609156	89609158	-
Olfr1247	89609156	89609158	-
Olfr1247	89609156	89609158	-
Olfr1248	89617267	89617269	-
Olfr1249	89629940	89629942	-
Olfr1249	89629940	89629942	-
Olfr1250	89656495	89656497	-
Olfr1250	89656495	89656497	-
Olfr1250	89656495	89656497	-
Olfr1251	89666928	89666930	-
Olfr1251	89666928	89666930	-
Olfr1251	89666928	89666930	-
Olfr1252	89721165	89721167	-
Olfr1252	89721165	89721167	-
Olfr1252	89721165	89721167	-
Olfr1253	89751870	89751872	-
Olfr1253	89751870	89751872	-
Olfr1253	89751870	89751872	-
Olfr1253	89751870	89751872	-
Olfr1254	89788406	89788408	-
Olfr1254	89788406	89788408	-
Olfr1254	89788406	89788408	-
Olfr1255	89817258	89817260	+
Olfr1255	89817258	89817260	+
Olfr1256	89835023	89835025	-
Olfr1256	89835023	89835025	-
Olfr1256	89835023	89835025	-
Olfr1256	89835023	89835025	-
Olfr48	89844066	89844068	-
Olfr48	89844066	89844068	-
Olfr1257	89881755	89881757	+
Olfr1257	89881755	89881757	+
Olfr1258	89930744	89930746	+
Olfr1258	89930744	89930746	+
Olfr1258	89930744	89930746	+
Olfr1259	89943184	89943186	-
Olfr1259	89943184	89943186	-
Olfr1260	89978710	89978712	+
Olfr1260	89978710	89978712	+
Olfr1261	89994313	89994315	+
Olfr1261	89994313	89994315	+
Olfr1261	89994313	89994315	+
Olfr1262	90003320	90003322	+
Olfr1262	90003320	90003322	+
Olfr1263	90015850	90015852	+
Olfr1263	90015850	90015852	+
Olfr1263	90015850	90015852	+
Olfr1264	90021138	90021140	-
Olfr1264	90021138	90021140	-
Olfr1265	90037848	90037850	+
Olfr1265	90037848	90037850	+
Olfr140	90051414	90051416	-
Olfr140	90051414	90051416	-
Olfr140	90051414	90051416	-
Olfr1269	90085530	90085532	-
Olfr1267-ps1	90118667	90118669	-
Olfr1267-ps1	90118667	90118669	-
Olfr1267-ps1	90118667	90118669	-
Olfr32	90138211	90138213	-
Olfr32	90138211	90138213	-
Olfr32	90138211	90138213	-
Olfr32	90138211	90138213	-
Olfr1270	90149090	90149092	-
Olfr1270	90149090	90149092	-
Olfr1270	90149090	90149092	-
Olfr1270	90149090	90149092	-
Olfr1270	90149090	90149092	-
Olfr1270	90149090	90149092	-
Olfr1506	90221567	90221569	-
Olfr142	90252069	90252071	-
Olfr142	90252069	90252071	-
Olfr1271	90265511	90265513	-
Olfr1271	90265511	90265513	-
Olfr1272	90281647	90281649	-
Olfr1272	90281647	90281649	-
Olfr1273-ps	90295936	90295938	-
OlfrGm13769	90325124	90325126	+
OlfrGm13769	90325124	90325126	+
Olfr1274-ps	90401590	90401592	+
Olfr1274-ps	90401590	90401592	+
Olfr1275	111230853	111230855	-
Olfr1275	111230853	111230855	-
Olfr1275	111230853	111230855	-
Olfr1276	111258053	111258055	+
Olfr1276	111258053	111258055	+
Olfr1277	111269454	111269456	-
Olfr1277	111269454	111269456	-
Olfr1278	111293209	111293211	+
Olfr1278	111293209	111293211	+
Olfr1278	111293209	111293211	+
Olfr1278	111293209	111293211	+
Olfr1278	111293209	111293211	+
Olfr1278	111293209	111293211	+
Olfr1279	111307140	111307142	+
Olfr1279	111307140	111307142	+
Olfr1279	111307140	111307142	+
Olfr1280	111316396	111316398	+
Olfr1280	111316396	111316398	+
Olfr1280	111316396	111316398	+
